99.875	26.375
99.875	26.125
99.875	25.875
99.875	25.625
99.875	25.375
99.875	25.125
99.875	24.875
99.875	24.625
99.875	24.375
99.875	23.875
99.875	23.625
99.875	23.375
99.875	23.125
99.875	22.875
99.875	22.625
99.875	22.375
99.875	22.125
99.875	21.875
99.875	21.625
99.875	21.375
99.875	21.125
99.875	20.875
99.875	20.625
99.875	20.375
99.875	20.125
99.875	19.875
99.875	19.625
99.875	19.375
99.875	19.125
100.125	25.875
100.125	25.625
100.125	25.375
100.125	25.125
100.125	24.875
100.125	24.625
100.125	24.375
100.125	23.625
100.125	23.375
100.125	23.125
100.125	22.875
100.125	22.625
100.125	22.375
100.125	22.125
100.125	21.875
100.125	21.625
100.125	21.375
100.125	21.125
100.125	20.875
100.125	20.625
100.125	20.375
100.125	20.125
100.125	19.875
100.125	19.625
100.125	19.375
100.375	25.625
100.375	24.625
100.375	24.375
100.375	24.125
100.375	23.875
100.375	23.625
100.375	23.375
100.375	23.125
100.375	22.875
100.375	22.625
100.375	22.375
100.375	22.125
100.375	21.875
100.375	21.625
100.375	21.375
100.375	21.125
100.375	20.875
100.375	20.625
100.375	20.375
100.375	20.125
100.375	19.875
100.375	19.625
100.625	24.375
100.625	24.125
100.625	23.875
100.625	23.625
100.625	23.375
100.625	23.125
100.625	22.875
100.625	22.625
100.625	22.375
100.625	22.125
100.625	21.875
100.625	21.625
100.625	21.375
100.625	21.125
100.625	20.875
100.625	20.625
100.625	20.375
100.625	20.125
100.625	19.875
100.625	19.625
100.875	24.125
100.875	23.875
100.875	23.625
100.875	23.375
100.875	23.125
100.875	22.875
100.875	22.625
100.875	22.375
100.875	22.125
100.875	21.875
100.875	21.625
100.875	21.375
100.875	21.125
100.875	20.875
100.875	20.625
100.875	20.375
100.875	20.125
100.875	19.875
100.875	19.625
101.125	23.125
101.125	22.875
101.125	22.625
101.125	22.375
101.125	22.125
101.125	21.875
101.125	21.625
101.125	21.375
101.125	21.125
101.125	20.875
101.125	20.625
101.125	20.375
101.125	20.125
101.125	19.875
101.125	19.625
101.125	18.375
101.125	17.875
101.125	17.625
101.125	17.375
101.125	17.125
101.375	22.625
101.375	22.375
101.375	22.125
101.375	21.875
101.375	21.625
101.375	21.375
101.375	21.125
101.375	20.875
101.375	20.625
101.375	20.375
101.375	20.125
101.375	19.875
101.375	19.625
101.375	19.375
101.375	19.125
101.375	18.875
101.375	18.625
101.375	18.375
101.375	18.125
101.375	17.875
101.375	17.625
101.375	17.375
101.375	16.125
101.375	15.875
101.375	14.625
101.625	22.375
101.625	22.125
101.625	21.875
101.625	21.625
101.625	21.375
101.625	21.125
101.625	20.875
101.625	20.625
101.625	20.375
101.625	20.125
101.625	19.875
101.625	19.625
101.625	19.375
101.625	19.125
101.625	18.875
101.625	18.625
101.625	18.375
101.625	18.125
101.625	17.875
101.625	17.625
101.625	17.375
101.625	17.125
101.625	16.875
101.625	16.625
101.625	16.375
101.625	16.125
101.625	15.875
101.625	15.625
101.625	15.375
101.625	15.125
101.625	14.875
101.625	14.625
101.875	22.375
101.875	22.125
101.875	21.875
101.875	21.625
101.875	21.375
101.875	21.125
101.875	20.875
101.875	20.625
101.875	20.375
101.875	20.125
101.875	19.875
101.875	19.625
101.875	19.375
101.875	19.125
101.875	18.875
101.875	18.625
101.875	18.375
101.875	18.125
101.875	17.875
101.875	17.625
101.875	17.375
101.875	17.125
101.875	16.875
101.875	16.625
101.875	16.375
101.875	16.125
101.875	15.875
101.875	15.625
101.875	15.375
101.875	15.125
101.875	14.875
101.875	14.625
102.125	22.375
102.125	22.125
102.125	21.875
102.125	21.625
102.125	21.375
102.125	21.125
102.125	20.875
102.125	20.625
102.125	20.375
102.125	20.125
102.125	19.875
102.125	19.625
102.125	19.375
102.125	19.125
102.125	18.875
102.125	18.625
102.125	18.375
102.125	18.125
102.125	17.875
102.125	17.625
102.125	17.375
102.125	17.125
102.125	16.875
102.125	16.625
102.125	16.375
102.125	16.125
102.125	15.875
102.125	15.625
102.125	15.375
102.125	15.125
102.125	14.875
102.125	14.625
102.125	14.375
102.375	22.125
102.375	21.875
102.375	21.625
102.375	21.375
102.375	21.125
102.375	20.875
102.375	20.625
102.375	20.375
102.375	20.125
102.375	19.875
102.375	19.625
102.375	19.375
102.375	19.125
102.375	18.875
102.375	18.625
102.375	18.375
102.375	18.125
102.375	17.875
102.375	17.625
102.375	17.375
102.375	17.125
102.375	16.875
102.375	16.625
102.375	16.375
102.375	16.125
102.375	15.875
102.375	15.625
102.375	15.375
102.375	15.125
102.375	14.875
102.375	14.625
102.375	14.375
102.375	13.875
102.375	13.625
102.375	13.375
102.375	13.125
102.375	12.875
102.625	21.625
102.625	21.375
102.625	21.125
102.625	20.875
102.625	20.625
102.625	20.375
102.625	20.125
102.625	19.875
102.625	19.625
102.625	19.375
102.625	19.125
102.625	18.875
102.625	18.625
102.625	18.375
102.625	18.125
102.625	17.875
102.625	17.625
102.625	17.375
102.625	17.125
102.625	16.875
102.625	16.625
102.625	16.375
102.625	16.125
102.625	15.875
102.625	15.625
102.625	15.375
102.625	15.125
102.625	14.875
102.625	14.625
102.625	14.375
102.625	14.125
102.625	13.875
102.625	13.625
102.625	13.375
102.625	13.125
102.625	12.875
102.625	12.625
102.875	21.375
102.875	21.125
102.875	20.875
102.875	20.625
102.875	20.375
102.875	20.125
102.875	19.875
102.875	19.625
102.875	19.375
102.875	19.125
102.875	18.875
102.875	18.625
102.875	18.375
102.875	18.125
102.875	17.875
102.875	17.625
102.875	17.375
102.875	17.125
102.875	16.875
102.875	16.625
102.875	16.375
102.875	16.125
102.875	15.875
102.875	15.625
102.875	15.375
102.875	15.125
102.875	14.875
102.875	14.625
102.875	14.375
102.875	14.125
102.875	13.875
102.875	13.625
102.875	13.375
102.875	13.125
102.875	12.875
102.875	12.625
102.875	12.375
103.125	21.375
103.125	21.125
103.125	20.875
103.125	20.625
103.125	20.375
103.125	20.125
103.125	19.875
103.125	19.625
103.125	19.375
103.125	19.125
103.125	18.875
103.125	18.625
103.125	18.375
103.125	18.125
103.125	17.875
103.125	17.625
103.125	17.375
103.125	17.125
103.125	16.875
103.125	16.625
103.125	16.375
103.125	16.125
103.125	15.875
103.125	15.625
103.125	15.375
103.125	15.125
103.125	14.875
103.125	14.625
103.125	14.375
103.125	14.125
103.125	13.875
103.125	13.625
103.125	13.375
103.125	13.125
103.125	12.875
103.125	12.625
103.125	12.375
103.125	12.125
103.375	20.125
103.375	19.875
103.375	19.625
103.375	19.375
103.375	19.125
103.375	18.875
103.375	18.625
103.375	18.375
103.375	18.125
103.375	17.875
103.375	17.625
103.375	17.375
103.375	17.125
103.375	16.875
103.375	16.625
103.375	16.375
103.375	16.125
103.375	15.875
103.375	15.625
103.375	15.375
103.375	15.125
103.375	14.875
103.375	14.625
103.375	14.375
103.375	14.125
103.375	13.875
103.375	13.625
103.375	13.375
103.375	13.125
103.375	12.875
103.375	12.625
103.375	12.375
103.625	19.875
103.625	19.125
103.625	18.875
103.625	18.625
103.625	18.375
103.625	18.125
103.625	17.875
103.625	17.625
103.625	17.375
103.625	17.125
103.625	16.875
103.625	16.625
103.625	16.375
103.625	16.125
103.625	15.875
103.625	15.625
103.625	15.375
103.625	15.125
103.625	14.875
103.625	14.625
103.625	14.375
103.625	14.125
103.625	13.875
103.625	13.625
103.625	13.375
103.625	13.125
103.625	12.875
103.625	12.625
103.625	12.375
103.625	12.125
103.875	18.875
103.875	18.625
103.875	18.375
103.875	18.125
103.875	17.875
103.875	17.625
103.875	17.375
103.875	17.125
103.875	16.875
103.875	16.625
103.875	16.375
103.875	16.125
103.875	15.875
103.875	15.625
103.875	15.375
103.875	15.125
103.875	14.875
103.875	14.625
103.875	14.375
103.875	14.125
103.875	13.875
103.875	13.625
103.875	13.375
103.875	13.125
103.875	12.875
103.875	12.625
103.875	12.375
103.875	12.125
103.875	11.875
103.875	11.625
104.125	18.875
104.125	18.625
104.125	18.375
104.125	18.125
104.125	17.875
104.125	17.625
104.125	17.375
104.125	17.125
104.125	16.875
104.125	16.625
104.125	16.375
104.125	16.125
104.125	15.875
104.125	15.625
104.125	15.375
104.125	15.125
104.125	14.875
104.125	14.625
104.125	14.375
104.125	14.125
104.125	13.875
104.125	13.625
104.125	13.375
104.125	13.125
104.125	12.875
104.125	12.625
104.125	12.375
104.125	12.125
104.125	11.875
104.125	11.625
104.125	11.375
104.375	18.875
104.375	18.625
104.375	18.375
104.375	18.125
104.375	17.875
104.375	17.625
104.375	17.375
104.375	17.125
104.375	16.875
104.375	16.625
104.375	16.375
104.375	16.125
104.375	15.875
104.375	15.625
104.375	15.375
104.375	15.125
104.375	14.875
104.375	14.625
104.375	14.375
104.375	14.125
104.375	13.875
104.375	13.625
104.375	13.375
104.375	13.125
104.375	12.875
104.375	12.625
104.375	12.375
104.375	12.125
104.375	11.875
104.375	11.625
104.375	11.375
104.375	11.125
104.625	18.875
104.625	18.625
104.625	18.375
104.625	18.125
104.625	17.875
104.625	17.625
104.625	17.375
104.625	17.125
104.625	16.875
104.625	16.625
104.625	16.375
104.625	16.125
104.625	15.875
104.625	15.625
104.625	15.375
104.625	15.125
104.625	14.875
104.625	14.625
104.625	14.375
104.625	14.125
104.625	13.875
104.625	13.625
104.625	13.375
104.625	13.125
104.625	12.875
104.625	12.625
104.625	12.375
104.625	12.125
104.625	11.875
104.625	11.625
104.625	11.375
104.625	11.125
104.875	18.625
104.875	18.375
104.875	18.125
104.875	17.875
104.875	17.625
104.875	17.375
104.875	17.125
104.875	16.875
104.875	16.625
104.875	16.375
104.875	16.125
104.875	15.875
104.875	15.625
104.875	15.375
104.875	15.125
104.875	14.875
104.875	14.625
104.875	14.375
104.875	14.125
104.875	13.875
104.875	13.625
104.875	13.375
104.875	13.125
104.875	12.875
104.875	12.625
104.875	12.375
104.875	12.125
104.875	11.875
104.875	11.625
104.875	11.375
104.875	11.125
104.875	10.875
104.875	10.625
104.875	9.625
104.875	9.375
104.875	9.125
104.875	8.875
104.875	8.625
105.125	18.625
105.125	18.375
105.125	18.125
105.125	17.875
105.125	17.625
105.125	17.375
105.125	17.125
105.125	16.875
105.125	16.625
105.125	16.375
105.125	16.125
105.125	15.875
105.125	15.625
105.125	15.375
105.125	15.125
105.125	14.875
105.125	14.625
105.125	14.375
105.125	14.125
105.125	13.875
105.125	13.625
105.125	13.375
105.125	13.125
105.125	12.875
105.125	12.625
105.125	12.375
105.125	12.125
105.125	11.875
105.125	11.625
105.125	11.375
105.125	11.125
105.125	10.875
105.125	10.625
105.125	10.375
105.125	10.125
105.125	9.875
105.125	9.625
105.125	9.375
105.125	9.125
105.125	8.875
105.375	18.125
105.375	17.875
105.375	17.625
105.375	17.375
105.375	17.125
105.375	16.875
105.375	16.625
105.375	16.375
105.375	16.125
105.375	15.875
105.375	15.625
105.375	15.375
105.375	15.125
105.375	14.875
105.375	14.625
105.375	14.375
105.375	14.125
105.375	13.875
105.375	13.625
105.375	13.375
105.375	13.125
105.375	12.875
105.375	12.625
105.375	12.375
105.375	12.125
105.375	11.875
105.375	11.625
105.375	11.375
105.375	11.125
105.375	10.625
105.375	10.375
105.375	10.125
105.375	9.875
105.375	9.625
105.375	9.375
105.375	9.125
105.625	17.875
105.625	17.625
105.625	17.375
105.625	17.125
105.625	16.875
105.625	16.625
105.625	16.375
105.625	16.125
105.625	15.875
105.625	15.625
105.625	15.375
105.625	15.125
105.625	14.875
105.625	14.625
105.625	14.375
105.625	14.125
105.625	13.875
105.625	13.625
105.625	13.375
105.625	13.125
105.625	12.875
105.625	12.625
105.625	12.375
105.625	12.125
105.625	10.375
105.625	10.125
105.625	9.875
105.625	9.625
105.625	9.375
105.875	17.625
105.875	17.125
105.875	16.875
105.875	16.625
105.875	16.375
105.875	16.125
105.875	15.875
105.875	15.625
105.875	15.375
105.875	15.125
105.875	14.875
105.875	14.625
105.875	14.375
105.875	14.125
105.875	13.875
105.875	13.625
105.875	13.375
105.875	13.125
105.875	12.875
105.875	12.625
105.875	12.375
105.875	12.125
105.875	10.375
105.875	10.125
105.875	9.875
105.875	9.625
105.875	9.375
106.125	17.125
106.125	16.875
106.125	16.625
106.125	16.375
106.125	16.125
106.125	15.875
106.125	15.625
106.125	15.375
106.125	15.125
106.125	14.875
106.125	14.625
106.125	14.375
106.125	14.125
106.125	13.875
106.125	13.625
106.125	13.375
106.125	13.125
106.125	12.875
106.125	12.625
106.125	12.375
106.125	12.125
106.125	11.875
106.125	10.375
106.125	10.125
106.125	9.875
106.125	9.625
106.125	9.375
106.375	16.875
106.375	16.625
106.375	16.375
106.375	16.125
106.375	15.875
106.375	15.625
106.375	15.375
106.375	15.125
106.375	14.875
106.375	14.625
106.375	14.375
106.375	14.125
106.375	13.875
106.375	13.625
106.375	13.375
106.375	13.125
106.375	12.875
106.375	12.625
106.375	12.375
106.375	12.125
106.375	11.875
106.375	10.125
106.375	9.875
106.375	9.625
106.625	16.875
106.625	16.625
106.625	16.375
106.625	16.125
106.625	15.875
106.625	15.625
106.625	15.375
106.625	15.125
106.625	14.875
106.625	14.625
106.625	14.375
106.625	14.125
106.625	13.875
106.625	13.625
106.625	13.375
106.625	13.125
106.625	12.875
106.625	12.625
106.625	12.375
106.625	12.125
106.625	10.125
106.625	9.875
106.875	16.375
106.875	16.125
106.875	15.875
106.875	15.625
106.875	15.375
106.875	15.125
106.875	14.875
106.875	14.625
106.875	14.375
106.875	14.125
106.875	13.875
106.875	13.625
106.875	13.375
106.875	13.125
106.875	12.875
106.875	12.625
106.875	12.375
106.875	12.125
107.125	16.375
107.125	16.125
107.125	15.875
107.125	15.625
107.125	15.375
107.125	15.125
107.125	14.875
107.125	14.625
107.125	14.375
107.125	14.125
107.125	13.875
107.125	13.625
107.125	13.375
107.125	13.125
107.125	12.875
107.125	12.625
107.125	12.375
107.375	15.375
107.375	15.125
107.375	14.875
107.375	14.625
107.375	14.375
107.375	14.125
107.375	13.875
107.375	13.625
107.375	13.375
107.375	13.125
107.375	12.875
107.375	12.625
107.375	12.375
107.625	15.125
107.625	14.875
107.625	14.625
107.625	14.375
107.625	14.125
107.625	13.875
107.625	13.625
107.625	13.375
107.625	13.125
107.625	12.875
107.625	12.625
107.625	12.375
107.875	14.875
107.875	14.625
107.875	14.375
107.875	14.125
107.875	13.875
107.875	13.625
107.875	13.375
107.875	13.125
107.875	12.875
107.875	12.625
107.875	12.375
107.875	12.125
108.125	14.875
108.125	14.625
108.125	14.375
108.125	14.125
108.125	13.375
108.125	13.125
108.125	12.875
108.125	12.625
108.125	12.375
108.125	12.125
108.125	11.875
108.375	14.625
108.375	12.625
108.375	12.375
108.375	12.125
108.625	12.625
108.625	12.375
